,publication_date,num_pages,price,الادارة والاعمال,الادب والشعر,التاريخ والجغرافيا,التراجم والسير,التقنية والكمبيوتر,الخيال العلمي,العلوم الاجتماعية والسياسية,العلوم والرياضيات,القانون,القصة والرواية,الكتب الطبية,تطوير الذات,دراسات اسلامية,وصل حديثاً,cover_غلاف مقوى,cover_غلاف مقوى فني,cover_غلاف ورقي,cover_كتاب الكتروني,Language_انجليزي,Language_عربي,Cluster,image_urls,title,author
113,2012,24,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/0/405289.jpg",Electrophoresis,‎Ayman Naitah‎
115,2006,252,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/502020.jpg",Rendezvous With Rama (SF Masterworks),‎Arthur Clarke‎
116,2013,100,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/d/0/3/6/d036a5321b006b789ed8bd2aadbe6dec1f30f124_9783659473647.jpg",Mathematical modelling of Infectious diseases,"Gbadamosi, Babatunde"
117,2023,442,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/f/3/e/4f3eed68da48328de2b4b43940a2aabe6711e98c_622813.jpg",‎خطاطات الحجاج في المنطق الظني‎,‎دوجلاس والتون‎
118,2017,227,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/506837.jpg",‎منافذ الى الماضي المستمر‎,‎محمد حسن عبدالله‎
119,2023,480,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/5/f/3/45f3d296c5c8f28f0031fa6696654206150c513c_640353.jpg",Schaum's Outline of Organic Chemistry,‎Herbert Meislich‎
120,2015,320,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/454189.jpg",I am Malala - The Girl Who Stood Up for Education and Was Shot by The Taliban,‎Malala Yousafzai‎
121,2024,402,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/c/4/b/4c4b249cb39ac9073f0b9ab04fcf67a055f5c659_627299.jpg",‎الوجيز في نظام المعاملات المدنية مصادر الالتزام‎,‎شواخ محمد الاحمد‎
122,2001,272,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/486213.jpg",Valis (SF Masterworks),‎Philip Dick‎
123,2011,144,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/7/371861.jpg",Manual of Practical Cataract Surgery,‎R. Sundarajan‎
124,2010,676,245.8002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/6/d/4/8/6d487941adb7641aa7905628927b571d4a8d8daf_9783642071010.jpg",Numerical Mathematics,"Quarteroni, Alfio"
125,2024,174,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/4/6/6/c46629e9d542146ade2422ba3f2b7902a90113d6_645304.jpg",‎نوادر من التاريخ ج6‎,‎صالح محمد عبدالله الزمام‎
126,2023,384,79.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/b/f/1/5bf1829d1ca715e333dedd7be787c3735f484e6b_622623.jpg",Murdle,‎G. T. Karber‎
127,2016,456,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489841.jpg",Instant Work-ups: A Clinical Guide to Medicine,‎Theodore O'Connell‎
128,2020,224,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/551019.jpg",How to Argue with a Racist - History,‎Adam Rutherford‎
129,2008,380,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/410783.jpg",Manual of Cornea,‎Samuel Gnanadoss‎
130,2018,352,59.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/507990.jpg",Russian Roulette - The Inside Story of Putin's War on America and The Election of Donald Trump,‎Michael Isikoff‎
131,2015,352,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta2/399208.jpg",My Windows 8,‎Katherine Murray‎
132,2016,320,49.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/7/478396.jpg",Focus - The Hidden Driver of Excellence,‎Daniel Goleman‎
133,2010,618,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/3/536969.jpg",Too Big to Fail,‎Andrew Ross Sorkin‎
134,2012,92,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/0/b/c/e/0bceaad9ca6cd23a00561bfe840f014efaaa8757_9783659290589.jpg",Manifold,Begum Fardousi Ara
135,2018,576,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/517604.jpg",Accessory to War - The Unspoken Alliance Between Astrophysics and The Military,‎Neil Degrasse Tyson‎
136,2023,197,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/9/5/4/095409f3d7ed267f19a0eeffd086ed7155f433f7_622877.jpg",‎زوايا غير مألوفة مواضيع علمية وثقافية من زوايا غير مألوفة‎,‎حيدر أحمد اللواتي‎
137,2014,240,345.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/b/8/7/1/b871e517b5a2868788e336c2e4b85df69b873fdb_9783319086927.jpg",Introduction to Noncommutative Algebra,"Brešar, Matej"
138,2024,177,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/c/2/8/0c289f49e8177c0a54769e61be7fe902a7b10999_645307.jpg",‎نوادر من التاريخ ج7‎,‎صالح محمد عبدالله الزمام‎
139,2019,688,59.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/561408.jpg",Heretics of Dune,‎Frank Herbert‎
140,2016,300,145.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501129.jpg",Renal Medicine (Eureka),‎Stella Woodward‎
141,2011,127,43.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/8/387747.jpg",‎(المليون الاول (خطوة على طريق الحياة‎,‎عبدالملك الفيفي‎
142,2020,176,335.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/7/1/3/2/7132566f3dff50ade5ad0929699f573c0749f3cc_9786202515153.jpg",Statistical Methods,"Shukla, Sushil"
143,2012,354,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/3/433196.jpg",The Economics Book (Big Ideas),‎Niall Kishtainy‎
144,2020,365,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/526909.jpg",‎مالك أو حياتك 9 خطوات لتحسين علاقتك بالمال‎,‎جو دومينجز ‎/‎ فيكي روبن‎
